EventID,UserName,LogHost,DomainName,Status,Source,AuthenticationPackage,Time,LogonID,ParentProcessName,ParentProcessID,ProcessName,ProcessID,LogonTypeDescription,LogonType,FailureReason,Destination
7,User171300,Comp635369,Domain001,,,,125551,0x1f4cd9f1,,,,,,,,
6,Administrator,Comp520997,Domain001,,,,125106,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
4,User533003,Comp156925,Domain001,,,,119364,0x164a3362,,,,,Network,3.0,,
7,Comp939275$,ActiveDirectory,Domain001,,,,139502,0xd60d2f9,,,,,,,,
2,Comp916004$,ActiveDirectory,Domain001,,Comp916004,Kerberos,140165,0x6fefc9f,,,,,Network,3.0,,
4,User660674,Comp457448,Domain001,,,,139616,0xb9700f8,,,,,Network,3.0,,
2,User484905,Comp327612,Domain001,,Comp612711,Kerberos,139843,0x16c908425,,,,,Network,3.0,,
6,User864373,Comp916004,Domain001,,,,140442,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123506,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,124958,0x1daff5b0f,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,125243,0x228153fc5,,,,,,,,
4,Administrator,ActiveDirectory,Domain001,,,,125313,0x36537b1c,,,,,Network,3.0,,
0,User583179,ActiveDirectory,Domain001,,,,124503,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,140685,0x22df1e92d,,,,,,,,
7,Scanner,Comp251024,Domain001,,,,124013,0x221efa6,,,,,,,,
4,EnterpriseAppServer$,ActiveDirectory,Domain001,,,,124324,0x18caca07,,,,,Network,3.0,,
6,Administrator,Comp520997,Domain001,,,,119689,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
6,User900100,Comp142398,Domain001,,,,125718,0x1a56d852,,,Proc658859.exe,0x16d0,,,,Comp916004
2,Scanner,Comp738078,Domain001,,Comp073202,NTLM,123630,0x19d743df,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,120144,0x1d96c0227,,,,,,,,
4,Comp234600$,ActiveDirectory,Domain001,,,,124898,0x120c7f92,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,140501,0x4529f26c,,,,,,,,
2,Comp273837$,ActiveDirectory,Domain001,,Comp273837,Kerberos,140652,0x315550b2,,,,,Network,3.0,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,140570,0x1b5b5f31,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,120294,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
4,User927159,ActiveDirectory,Domain001,,,,140710,0x38296100,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,124829,0x227ecff0c,,,,,,,,
2,User105620,ActiveDirectory,Domain001,,Comp836415,Kerberos,124221,0x363226c5,,,,,Network,3.0,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120175,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140530,,,,,,,,,
4,User171300,Comp635369,Domain001,,,,139736,0x21d35641,,,,,NewCredentials,9.0,,
1,User642152,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125857,,,,,,,,,
7,Scanner,Comp703579,Domain001,,,,139626,0x37d3908d,,,,,,,,
4,Scanner,Comp512683,Domain001,,,,124118,0x3e9fb743d,,,,,Network,3.0,,
4,Comp338167$,Comp704126,Domain001,,,,119031,0x667cc2,,,,,Network,3.0,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,123876,0x362781da,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125520,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,139938,0x44f5876d,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119182,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119844,,,,,,,,,
1,User797285,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124333,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139993,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,User121646,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125533,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119854,0x22608bd41,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,124665,0x227dfaa69,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140072,,,,,,,,,
6,User169024,Comp916004,Domain001,,,,119992,0x3e7,,,Proc811977.exe,0x2b8c,,,,Comp457365
2,Comp775167$,ActiveDirectory,Domain001,,Comp775167,NTLM,120130,0xb9a5c5d,,,,,Network,3.0,,
4,AppService,EnterpriseAppServer,Domain001,,,,139559,0x271c1ad0,,,,,Network,3.0,,
6,User854151,Comp916004,Domain001,,,,119245,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,119986,0x3eec742d,,,,,Network,3.0,,
4,User661837,ActiveDirectory,Domain001,,,,142900,0x319c226c,,,,,Network,3.0,,
2,User378309,Comp983832,Domain001,,Comp808618,NTLM,125816,0xa58e13a5,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119310,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123348,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,ActiveDirectory,Domain001,,,,123353,0x91ec777,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119623,0x445fbee3,,,,,,,,
2,Comp225335$,ActiveDirectory,Domain001,,Comp225335,NTLM,139762,0x380c7c4a,,,,,Network,3.0,,
2,User907104,Comp370444,Domain001,,Comp996923,Kerberos,142904,0x386fc9d4,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,124336,0x4b9fc3af,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,139950,0x22da96df9,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119743,0x225fb49fa,,,,,,,,
4,Comp563964$,Comp401202,Domain001,,,,140068,0x225bd835,,,,,Network,3.0,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,125429,0x22827d0c9,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,119620,0x225f119f4,,,,,,,,
7,AppService,Comp894088,Domain001,,,,142906,0x1113bc4c,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125257,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139677,,,,,,,,,
2,User893323,Comp193128,Domain001,,Comp984036,NTLM,124647,0x183b6f85,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,125411,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124163,,,,,,,,,
7,AppService,Comp894088,Domain001,,,,119146,0xf1bb28a,,,,,,,,
1,User316856,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125825,,,,,,,,,
4,User952213,Comp876177,Domain001,,,,124785,0x6b89b80c,,,,,Network,3.0,,
7,Scanner,Comp765428,Domain001,,,,125102,0x2f759419,,,,,,,,
6,User993656,Comp916004,Domain001,,,,124448,0x3e7,,,Proc811977.exe,0x2b8c,,,,Comp457365
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125760,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User748372,Comp921008,Domain001,,,,120146,0x13ad42,,,Proc658859.exe,0x1818,,,,Comp916004
2,Comp109393$,ActiveDirectory,Domain001,,Comp109393,Kerberos,139999,0xd6bd774,,,,,Network,3.0,,
1,User830259,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140794,,,,,,,,,
7,Comp894628$,Comp894628,Domain001,,,,124990,0x10c7962a,,,,,,,,
7,User378309,Comp983832,Domain001,,,,124932,0xa577ab46,,,,,,,,
4,User624231,Comp704126,Domain001,,,,140643,0x517c2f2,,,,,Network,3.0,,
6,User884852,Comp161235,Domain001,,,,125542,0xf3d9b,,,Proc658859.exe,0x1350,,,,Comp916004
7,Comp916004$,Comp916004,Domain001,,,,125410,0x4c033945,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,124977,0x227fce737,,,,,,,,
4,Comp963094$,ActiveDirectory,Domain001,,,,125754,0x18f63608,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,124751,0x227e6b6c3,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123482,0x2276d893f,,,,,,,,
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,124090,0xc6d1a81,,,,,,,,
1,User603690,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125435,,,,,,,,,
7,EnterpriseAppServer$,EnterpriseAppServer,Domain001,,,,125042,0x9b38a24,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,125550,0x22832dbe8,,,,,Network,3.0,,
6,Administrator,Comp520997,Domain001,,,,125200,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
7,Scanner,Comp507194,Domain001,,,,123317,0xc115740,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,119559,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
2,User713733,EnterpriseAppServer,Domain001,,Comp547105,Kerberos,139658,0x2809beed,,,,,Network,3.0,,
2,User562174,Comp916004,Domain001,,Comp439681,NTLM,119377,0x3e5a66e8,,,,,Network,3.0,,
4,User793535,EnterpriseAppServer,Domain001,,,,123822,0x9a51df8,,,,,Network,3.0,,
7,Scanner,Comp924597,Domain001,,,,124958,0x1d731fb,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140389,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,Comp916004$,Comp916004,Domain001,,,,119729,0x225fa2b49,,,,,Network,3.0,,
6,User837796,Comp317979,Domain001,,,,139879,0x3e7,,,lsass.exe,0x2e0,,,,Comp457365
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140631,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
6,User887588,Comp916004,Domain001,,,,119586,0x3e7,,,Proc811977.exe,0x15e8,,,,Comp457365
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125093,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125307,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,AppService,Comp894088,Domain001,,,,123487,0xf7682bb,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123466,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,AppService,Comp698972,Domain001,,,,123823,0xe944d9a,,,,,Network,3.0,,
2,User587067,Comp401202,Domain001,,Comp667556,Kerberos,124523,0x1f3043dd,,,,,Network,3.0,,
4,User437689,ActiveDirectory,Domain001,,,,119065,0x2e71f0c0,,,,,Network,3.0,,
6,Administrator,Comp520997,Domain001,,,,123607,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
7,Comp939275$,Comp158828,Domain001,,,,124077,0x1ed6411b,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119702,,,,,,,,,
1,User859354,ActiveDirectory,Domain001,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123934,,,,,,,,,
6,User589047,Comp916004,Domain001,,,,140690,0x3e7,,,Proc811977.exe,0x152c,,,,Comp457365
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119289,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119327,,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120315,,,,,,,,,
4,Scanner,Comp515869,Domain001,,,,139679,0x7f1c0ee5,,,,,Network,3.0,,
7,Comp939275$,ActiveDirectory,Domain001,,,,139547,0x380611ec,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124547,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,Administrator,Comp520997,Domain001,,,,125917,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125177,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,User549559,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140136,,,,,,,,,
7,Scanner,Comp253518,Domain001,,,,125302,0x1a22dfe,,,,,,,,
0,User938859,ActiveDirectory,Domain001,,,,124999,,,,,,,,,
1,Administrator,Comp688770,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120291,,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,119769,0x225fdc53f,,,,,Network,3.0,,
1,Administrator,Comp460249,Domain001,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140576,,,,,,,,,
1,User872358,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124053,,,,,,,,,
3,User029112,Comp226270,Domain001,,Comp226270,Negotiate,119691,0x3e7,,,Proc858929.exe,0x4c4,CachedInteractive,11.0,Unknown user name or bad password.,
2,User445803,Comp658422,Domain001,,Comp870382,Kerberos,120014,0x1dc2183e,,,,,Network,3.0,,
6,Comp916004$,Comp916004,Domain001,,,,140207,0x3e7,,,Proc050556.exe,0xdd0,,,,Comp916004
2,AppService,Comp894088,Domain001,,Comp807801,NTLM,124117,0xf835c35,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123726,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125519,,,,,,,,,
4,AppService,Comp542689,Domain001,,,,123339,0x13345efd,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124865,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
7,Scanner,Comp067139,Domain001,,,,124910,0x5d09176c,,,,,,,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,124842,0x68b0863,,,,,,,,
6,User105903,Comp478689,Domain001,,,,124795,0x3e7,,,winlogon.exe,0x530,,,,Comp457365
2,Comp639874$,ActiveDirectory,Domain001,,Comp639874,Kerberos,140314,0xd733b07,,,,,Network,3.0,,
4,User276734,ActiveDirectory,Domain001,,,,139582,0x1a6ca17e,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,139950,0x495dd79f,,,,,,,,
4,User620699,Comp256596,Domain001,,,,125034,0x74ae3a0,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,125562,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
7,Comp916004$,Comp916004,Domain001,,,,123815,0x2278d90db,,,,,,,,
2,User348762,EnterpriseAppServer,Domain001,,Comp713683,Kerberos,125455,0x1f6ef5d4,,,,,Network,3.0,,
4,User643724,Comp317953,Domain001,,,,119049,0x30836754,,,,,Network,3.0,,
7,Scanner,EnterpriseAppServer,Domain001,,,,125120,0x1dbbb23d,,,,,,,,
6,User548312,Comp232667,Domain001,,,,125146,0x3e7,,,winlogon.exe,0x2f8,,,,Comp457365
6,User275545,Comp886820,Domain001,,,,120140,0xbde2e76e,,,Proc084690.exe,0x3434,,,,Comp916004
1,Administrator,Comp820439,Domain001,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119505,,,,,,,,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,139537,0x22d7f0317,,,,,Network,3.0,,
6,User131393,Comp350959,Domain001,,,,120261,0x17f767,,,Proc084690.exe,0x2280,,,,Comp916004
6,User513132,Comp319139,Domain001,,,,125295,0x367b32d,,,Proc084690.exe,0xe70,,,,Comp916004
1,Administrator,Comp992025,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124126,,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,119487,0x3dd855ff,,,,,Network,3.0,,
1,User802336,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140576,,,,,,,,,
4,Comp298214$,ActiveDirectory,Domain001,,,,123351,0x2f226bf9,,,,,Network,3.0,,
7,system,Comp581372,nt authority,,,,139910,0x3e7,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119805,,,,,,,,,
4,Scanner,Comp172063,Domain001,,,,124174,0x28f55be,,,,,Network,3.0,,
0,User220833,ActiveDirectory,Domain001,,,,123725,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139957,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119738,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,User588703,Comp704126,Domain001,,,,139957,0x4a86cfa,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125079,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,125735,0x18f92e59,,,,,,,,
4,User884209,Comp876177,Domain001,,,,123512,0x6b67e5b3,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123665,,,,,,,,,
4,Comp192178$,ActiveDirectory,Domain001,,,,125940,0x36674390,,,,,Network,3.0,,
4,Scanner,Comp923503,Domain001,,,,139922,0x5f16e93a,,,,,Network,3.0,,
3,User546407,Comp684141,Domain001,,Comp684141,Negotiate,139529,0x3e7,,,winlogon.exe,0x1c4,Unlock,7.0,Unknown user name or bad password.,
7,Comp916004$,Comp916004,Domain001,,,,125147,0x2280be619,,,,,,,,
7,User365978,Comp762522,Domain001,,,,124352,0x30152b25,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125305,,,,,,,,,
7,AppService,Comp894088,Domain001,,,,119729,0xf26ef46,,,,,,,,
6,User236989,Comp257358,Domain001,,,,125331,0x3e7,,,lsass.exe,0x2e8,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,139922,0x44f23423,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139957,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,Comp880171$,ActiveDirectory,Domain001,,,,125863,0xc2845e1,,,,,Network,3.0,,
0,User063176,ActiveDirectory,Domain001,,,,140089,,,,,,,,,
4,User998995,ActiveDirectory,Domain001,,,,124634,0x18d580ed,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124237,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,140151,0x22dbc23d1,,,,,,,,
2,User635619,EnterpriseAppServer,Domain001,,Comp786792,Kerberos,125383,0x1f6ac67f,,,,,Network,3.0,,
7,AppService,Comp894088,Domain001,,,,124889,0xf946ec4,,,,,,,,
7,Scanner,Comp146048,Domain001,,,,140099,0x311cd41,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119989,0x3e97dc89,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139753,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,User243497,Comp370444,Domain001,,,,139824,0x379484dc,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120256,,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124854,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
6,AppService,Comp139547,Domain001,,,,119058,0x66e66e,,,Proc653904.exe,0x14d4,,,,EnterpriseAppServer
6,User839489,Comp916004,Domain001,,,,139634,0x3e7,,,Proc811977.exe,0xb00,,,,Comp457365
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,125020,0xc148c89,,,,,,,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,123372,0x22762573e,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125474,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,120017,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
4,Comp480120$,Comp256596,Domain001,,,,140518,0x8287838,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124905,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User284216,Comp714638,Domain001,,,,123680,0x2af5b5db,,,Proc658859.exe,0x2110,,,,Comp916004
4,User272042,Comp876177,Domain001,,,,119272,0x6af7b5ea,,,,,Network,3.0,,
7,AppService,Comp367857,Domain001,,,,124320,0x16eb5ab5,,,,,,,,
6,Comp061992$,Comp061992,Domain001,,,,123393,0x3e7,,,taskhost.exe,0x10a8,,,,Comp061992
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,120177,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123375,,,,,,,,,
6,User221307,Comp734583,Domain001,,,,120212,0x32c01c92,,,Proc084690.exe,0x32bc,,,,Comp916004
3,User751060,Comp367419,Comp367419,,Comp367419,Negotiate,124819,0x3e7,,,winlogon.exe,0x344,Interactive,2.0,Unknown user name or bad password.,
4,Comp341425$,ActiveDirectory,Domain001,,,,124440,0x2f4eb31f,,,,,Network,3.0,,
7,User643724,Comp317953,Domain001,,,,124793,0x30c8b832,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,124732,0x4010723a,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125020,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124235,,,,,,,,,
7,Comp853884$,Comp853884,Domain001,,,,119509,0x95f0bdfd,,,,,,,,
2,EnterpriseAppServer$,ActiveDirectory,Domain001,,EnterpriseAppServer,Kerberos,140079,0x3815dffc,,,,,Network,3.0,,
4,User777050,Comp915658,Domain001,,,,123925,0x1bc384e1,,,,,Network,3.0,,
4,User482007,Comp805594,Domain001,,,,119225,0xe920f5e,,,,,Network,3.0,,
2,User697903,Comp915658,Domain001,,Comp830600,Kerberos,120101,0x1b356671,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139927,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,125460,0x512a9541,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,140232,0x450dc0ca,,,,,Network,3.0,,
3,User764889,Comp844457,Domain001,,Comp844457,Negotiate,125285,0x3e7,,,winlogon.exe,0x2c8,Unlock,7.0,Unknown user name or bad password.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123541,,,,,,,,,
6,User943392,Comp916004,Domain001,,,,140102,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
4,User497319,ActiveDirectory,Domain001,,,,120174,0x184e0a64,,,,,Network,3.0,,
4,Comp453424$,ActiveDirectory,Domain001,,,,120108,0x184bd84a,,,,,Network,3.0,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,140283,0x6ffd987,,,,,,,,
4,User675827,ActiveDirectory,Domain001,,,,139524,0x1a873296,,,,,Network,3.0,,
1,Administrator,Comp599337,Domain001,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140673,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119969,0x3e96a863,,,,,,,,
2,User870779,Comp704126,Domain001,,Comp859995,Kerberos,139801,0x4ce10d9,,,,,Network,3.0,,
4,User698261,Comp704126,Domain001,,,,139559,0x4c06aac,,,,,Network,3.0,,
4,Comp916004$,Comp916004,Domain001,,,,140704,0x22df38336,,,,,Network,3.0,,
4,User793535,EnterpriseAppServer,Domain001,,,,125832,0x9b776ea,,,,,Network,3.0,,
2,Comp337157$,ActiveDirectory,Domain001,,Comp337157,Kerberos,124948,0x36487856,,,,,Network,3.0,,
0,User752979,ActiveDirectory,Domain001,,,,124343,,,,,,,,,
4,Comp853122$,ActiveDirectory,Domain001,,,,125655,0x365ee7e3,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,125080,0x40376c34,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123925,0x22796b49b,,,,,,,,
2,User119560,Comp370444,Domain001,,Comp777041,Kerberos,125652,0x33a6092e,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,119066,0x3e4cc194,,,,,,,,
2,User932577,ActiveDirectory,Domain001,,Comp220076,Kerberos,142938,0x3873f208,,,,,Network,3.0,,
7,system,Comp089082,nt authority,,,,139776,0x3e7,,,,,,,,
1,Administrator,Comp070614,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140704,,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,119793,0x1d94d6dcd,,,,,Network,3.0,,
2,Comp843842$,ActiveDirectory,Domain001,,Comp843842,Kerberos,119361,0xb86cf60,,,,,Network,3.0,,
4,Comp157559$,ActiveDirectory,Domain001,,,,124178,0x11f7b7d8,,,,,Network,3.0,,
